Valor;Area;Dist_Praia;Dist_Farmacia
840000;160;7.018539574;0.729067
190000;50;8.130562025;0.281387
1550000;350;0.603222538;0.573111
350000;74;8.451338977;0.372339
330000;92;8.683077964;0.902393
748000;71;1.056643472;0.662540
960000;75;1.309178933;0.434151
470000;85;1.191336893;0.000789
285000;64;5.492943804;0.280092
757900;80;0.680919975;0.174661
460000;70;1.233790947;0.002854
850000;85;6.340892349;0.580115
2700000;186;0.306791179;0.854373
580000;117;5.875002618;0.371747
490000;110;7.614661307;0.216336
2250000;110;0.167541171;0.984891
9000000;693;0.584363034;0.277857
249000;74;9.106210018;0.812199
750000;60;0.269065358;0.330497
1740000;115;0.22278679;0.904805
1580000;160;0.515895715;0.588322
5600000;260;0.719152428;0.677422
1073000;143;5.128403714;0.670690
1200000;85;2.366573217;0.003828
900000;92;1.31913301;0.491381
450000;70;6.613089703;0.869989
317000;78;7.872828339;0.829324
1049000;106;0.852676978;0.131811
1200000;99;0.342442731;0.650666
492000;66;0.7964377;0.202759
1900000;97;0.287342845;0.663128
16000000;220;0;0.686476
550000;100;5.715532729;0.509253
499000;170;7.645170583;0.344291
180000;43;8.207406071;0.296304
1290000;216;1.025714536;0.000741
600000;68;0.26623147;0.298171
1600000;224;1.811208507;0.579012
399900;75;6.224527555;0.372454
3150000;268;1.268967767;0.258316
950000;110;0.337665333;0.460049
1250000;160;0.163821877;0.515923
1890000;340;1.349058953;0.103572
3700000;201;1.180625268;0.860428
850000;91;1.800765105;0.318992
300000;42;6.563216915;0.940792
680000;120;0.998450574;0.462206
240000;30;2.227277488;0.553083
465000;72;4.852162614;0.610790
490000;31;0.442758451;0.002046
3480000;436;0.238071139;0.486139
499000;78;3.990363641;0.838152
2200000;182;0.380546918;0.554028
265000;66;6.439699875;0.042580
300000;25;0.078859839;0.928184
985000;110;0.420263816;0.213091
950000;30;0.198114832;0.609684
6300000;213;0.022365792;0.230775
1150000;120;0.325930615;0.304018
1580000;152;3.063816731;0.532989
1149000;120;1.62317125;0.213032
1260000;90;1.155294911;0.061334
170000;38;4.633775734;0.342454
585000;153;4.285492133;0.037132
280000;76;7.937512474;0.586858
310000;70;7.624720341;0.062370
12000000;410;0.145692996;0.780350
290000;64;6.405116544;0.198670
870000;75;1.828502624;0.796810
2000000;100;0.437505477;0.932413
700000;39;1.176166499;0.969911
480000;98;8.869702002;0.817406
1080000;114;0.723976468;0.778879
470000;86;1.145993567;0.918161
740000;165;1.463646445;0.739611
700000;130;6.804072252;0.157344
730000;68;0.731230006;0.077153
430000;63;6.747450949;0.736706
549148;60;7.293188241;0.403008
270000;64;9.808334652;0.475803
318000;53;7.082691326;0.926494
2150000;219;0.537650636;0.021510
560000;37;0.142569911;0.162262
4100000;525;0.571752821;0.974402
898000;138;6.263876925;0.608867
3600000;200;0.09582326;0.345920
2500000;136;0.117657046;0.914542
629000;85;1.231118737;0.064172
659000;75;0.323031445;0.798618
1300000;142;2.14846537;0.001003
1370000;106;0.218159649;0.932663
550000;95;5.726409147;0.058137
810000;100;0.163336927;0.342824
280000;65;12.05264634;0.249770
525000;83;6.152608395;0.352082
445000;67;8.194780525;0.688947
1490000;160;0.847907382;0.753471
750000;200;7.445553516;0.816811
1500000;300;0.849806003;0.176727
11500000;382;0;0.465612
1153900;130;2.163895909;0.247169
450000;70;8.143943425;0.030681
395000;84;2.133548683;0.384445
210000;56;3.648284466;0.057569
360000;63;3.347660589;0.051013
399000;50;1.064468844;0.747220
1900000;115;1.368796115;0.860922
439000;35;0.442758451;0.495716
2800000;365;0.312107656;0.146484
1260000;116;0.931027168;0.800194
1050000;94;0.45490374;0.999262
2290000;210;1.147352611;0.024916
470000;75;7.189495812;0.838352
1500000;150;0.488033985;0.107718
590000;89;6.461416306;0.354985
500000;120;0.224681469;0.311337
3200000;209;1.490865575;0.737678
820000;200;8.90199834;0.109081
280000;88;8.903536664;0.474922
2700000;300;0.247433284;0.046504
360000;75;7.7805507;0.022317
215000;55;10.01127222;0.082977
6000000;250;0.089365431;0.607780
660000;101;4.215113374;0.224726
2690000;271;0.599114516;0.791817
3200000;180;0.184951786;0.121425
760000;86;1.651534591;0.504827
336000;55;6.60421884;0.270673
210000;47;9.773315672;0.741391
479000;91;2.805266392;0.336117
13000000;392;0.032717312;0.410786
429900;96;5.163549534;0.831097
165000;68;17.96294163;0.871258
398000;75;6.463832653;0.946174
2190000;130;0.172445612;0.710548
1200000;133;5.215469486;0.383490
1180000;146;4.765443164;0.460548
695000;65;0.202045216;0.635499
870000;93;1.210660601;0.204591
1100000;96;0.190782445;0.010982
375000;40;0.918518732;0.976260
875000;100;7.458970677;0.373832
1500000;110;0.240201761;0.307722
2000000;200;0.170667377;0.514836
480000;45;0.707784822;0.913054
530000;68;4.590670053;0.964454
735000;110;1.28267094;0.282711
525000;76;6.466360531;0.999594
1500000;95;1.100574203;0.411889
550000;64;4.560719577;0.770026
899000;120;4.866174281;0.055842
898000;85;2.394654563;0.166803
1200000;88;1.396521915;0.266933
1580000;138;2.551679786;0.312344
330000;57;8.6859038;0.497786
250000;71;7.541631931;0.765599
850000;78;2.377007572;0.359318
2100000;191;0.466501672;0.713539
944000;90;2.24181477;0.636690
850000;70;1.105671319;0.374708
940000;92;0.939399854;0.354331
1400000;140;0.463663538;0.385555
559000;111;0.284600016;0.825767
4980000;300;0.122872523;0.948611
235000;62;3.558627493;0.202787
360000;82;8.169842944;0.246911
760000;120;4.562553426;0.160389
2500000;120;0.732212897;0.926213
2800000;170;2.434899651;0.374555
2100000;60;0.312519322;0.950447
1050000;123;1.27635603;0.731823
710000;85;0.701375584;0.168479
1450000;115;0.364478136;0.777669
900000;90;0.337145888;0.207436
2100000;92;1.468629743;0.742243
1150000;104;1.136491003;0.805613
545000;67;6.746431405;0.286531
890000;350;9.058914487;0.498204
469000;68;1.719620027;0.107824
1550000;118;6.143464548;0.971602
357000;53;4.941958382;0.642723
650000;92;1.412417681;0.870400
265000;51;7.135328026;0.521057
540000;82;8.310350737;0.704074
2000000;110;0.170734037;0.690778
320000;96;9.295001671;0.882828
220000;51;8.777002694;0.263963
1650000;146;0.090606757;0.072290
210000;48;9.248704344;0.756622
1450000;166;4.980436962;0.974602
1700000;191;0.81040921;0.695584
185000;40;9.621512307;0.379562
190000;75;2.218576836;0.036247
4700000;210;0.209368043;0.536462
269000;55;3.792341542;0.050802
580000;84;4.713028777;0.527197
3190000;170;0.22911977;0.935756
950000;100;2.069523152;0.823674
790000;121;1.681024122;0.051134
370000;61;12.06578201;0.994053
3600000;415;0.342496638;0.880302
2300000;200;0.094230187;0.897558
1399999;132;1.093263563;0.863341
430000;70;5.336734853;0.899233
330000;70;7.637299873;0.817837
1490000;84;0.968510444;0.659861
1500000;135;0.713281696;0.406022
613000;87;6.105453116;0.172911
1400000;72;0.762433203;0.590775
320000;72;6.998743236;0.232262
190000;48;5.376494448;0.762732
10800000;350;0.029553246;0.274758
440000;70;5.816885654;0.003553
2300000;260;0.151866416;0.587741
230000;65;4.001708305;0.242931
310000;73;5.103161005;0.777574
330000;75;1.850211062;0.921311
2375000;68;0.11150206;0.607683
1956800;192;3.294649093;0.346345
215000;76;8.96646423;0.571859
400000;80;7.816838409;0.714340
2100000;227;3.294649093;0.028981
1900000;130;1.004360858;0.113736
1500000;165;1.148678859;0.615047
750000;120;0.675871008;0.160943
895000;137;6.691428553;0.771672
950000;45;0.121963812;0.761007
1390000;103;0.908975729;0.508075
500000;73;4.594793703;0.139655
910000;78;0.704561589;0.019796
650000;66;0.552416091;0.016373
246000;52;5.566947184;0.747410
645000;102;4.492006577;0.470187
1800000;240;5.235553012;0.752296
1350000;221;2.762349896;0.361392
1300000;110;0.323920244;0.564676
245000;70;7.098491749;0.779382
1580000;110;1.469575829;0.851920
420000;78;7.638045243;0.665973
4750000;200;0;0.881940
2100000;140;0.686131069;0.740829
12000000;391;0.032717312;0.426778
750000;86;0.657072893;0.445166
2980000;200;0.407867127;0.439401
645000;84;1.472386274;0.311058
880000;96;0.65007008;0.597665
369600;62;2.019372199;0.577259
887800;115;0.082892304;0.559519
1600000;125;0.274226805;0.346372
1179993;120;1.678563429;0.504913
969000;100;0.840281201;0.489831
390000;76;7.910047959;0.302581
365000;90;1.16281648;0.032220
3980000;278;0.187779818;0.048059
2624993;320;0.129773335;0.421207
1399993;251;1.14803254;0.718684
3100000;150;0.319903907;0.289672
710000;121;1.657033245;0.945778
290000;77;5.527438978;0.576717
490000;68;5.012033697;0.606352
1600000;130;0.153468783;0.375764
1740000;100;0;0.512091
1300000;123;0.803655622;0.831796
370000;80;5.517600514;0.268147
245000;92;3.944223901;0.905393
1600000;165;1.011051002;0.305460
2100000;205;1.481752157;0.891817
355000;63;6.974202028;0.622611
1400000;77;0.304765231;0.936097
342000;20;0.430099741;0.876267
1600000;140;0.223288386;0.100500
1250000;176;1.389758638;0.066115
2200000;126;0.01328214;0.754674
185000;55;4.390152197;0.961212
600000;63;4.463600046;0.001951
500000;94;5.511247991;0.219412
122000;44;8.428611558;0.218425
1260000;150;4.98606909;0.808855
400000;70;7.117764862;0.769618
179000;55;11.90600532;0.928192
1100000;127;6.438249884;0.756107
430000;77;4.586125249;0.105387
730000;103;8.300644203;0.793778
3679000;125;1.459453451;0.438822
220000;65;5.652285566;0.561719
2000000;220;0.406881253;0.570792
3500000;140;0.457776971;0.551706
890000;90;0.414548214;0.785238
550000;80;0.862652759;0.643054
330000;60;6.236938083;0.827484
399000;65;4.094949941;0.911291
850000;108;6.850974794;0.687703
3650000;230;0.751035907;0.174052
749993;80;0.016688881;0.568675
660000;86;7.728674205;0.501799
1650000;143;0.85674119;0.717885
399000;60;2.148168595;0.676942
1100000;114;0.331342712;0.725676
550000;80;8.310350737;0.503922
1380000;126;0.500509949;0.757863
219000;60;7.400922792;0.632532
890000;95;0.473214831;0.680874
350000;70;5.917334204;0.246914
690000;99;1.231118737;0.671823
840000;114;7.420010225;0.135050
480000;65;2.128900515;0.264923
2980000;277;0.353145687;0.484481
475000;84;5.857350445;0.004918
5500000;297;0.653919017;0.225830
310000;52;5.910238805;0.604935
840000;90;4.841018885;0.471881
2380000;220;2.340150743;0.253915
1290000;120;0.121197213;0.827685
850000;114;7.477474076;0.708763
4100000;230;0;0.349808
1125000;150;5.105184458;0.610422
1700000;93;0.84586879;0.381960
4200000;190;0.048841209;0.918750
280000;170;8.440197833;0.933755
1400000;142;5.215469486;0.938932
590000;141;5.632765788;0.052896
1050000;160;0.403244835;0.357207
2190000;201;0.510310088;0.894389
360000;20;0.270010905;0.234994
6000000;170;0;0.343121
420000;35;0.37173072;0.376466
900000;118;1.326882779;0.405738
1060000;96;4.800805409;0.907282
4600000;171;0.053947637;0.266799
845000;66;1.218177494;0.957724
575000;85;0.728512246;0.295489
1150000;109;1.48944506;0.069198
390000;47;1.509826391;0.233951
1500000;130;0.094212641;0.436990
135000;47;10.05941539;0.886074
215000;50;7.717680576;0.007382
1010600;96;2.600948789;0.573858
1150000;260;7.562403699;0.537321
790000;80;2.461537151;0.681545
2395000;328;4.256061095;0.915945
1380000;207;6.692598178;0.646511
460000;50;0.297887032;0.847276
528539;66;4.14156234;0.226868
1100000;70;1.942385587;0.113388
399000;70;12.70189853;0.140255
495000;50;2.213577299;0.853970
3450000;140;0.457776971;0.030672
380000;73;8.194873023;0.951850
420000;70;6.4808656;0.933102
300000;57;9.162514189;0.707712
1600000;176;1.019925311;0.057095
750000;84;1.060242591;0.831905
1150000;110;2.439798989;0.524265
445000;65;5.31370764;0.350761
1250000;180;1.189658576;0.852992
579999;113;6.060034536;0.279410
1600000;181;1.270591139;0.456654
989000;130;0.403706023;0.999139
350000;60;1.773383292;0.757042
310000;77;8.433104506;0.432139
890000;85;0.69980622;0.983622
510000;70;1.119833436;0.721249
3800000;400;0.342496638;0.313318
469000;40;0.56548488;0.806401
170000;46;6.991653328;0.352227
2400000;98;0.219783817;0.723414
690000;140;7.638045243;0.483197
315000;63;1.409196744;0.363546
349000;70;6.853836251;0.326967
240000;25;1.234050397;0.908445
1050000;70;0.347758951;0.972673
550000;111;8.076030463;0.277358
400000;44;2.441338828;0.881524
766700;100;5.982644594;0.019872
2200000;350;0.234582015;0.941495
378000;75;4.503075172;0.999466
350000;58;7.610240633;0.628551
5800000;160;0;0.356056
2300000;170;2.56040463;0.987177
1150000;233;8.064391228;0.094126
2300000;186;0.281365303;0.247332
5500000;350;0.087487666;0.942162
2150000;96;0.323360778;0.695927
430000;65;1.628923257;0.648622
1530000;146;2.259874205;0.858341
842000;290;7.58741255;0.115542
2950000;120;0.470143432;0.647914
490000;79;7.490464345;0.042554
190000;39;5.954875674;0.787850
560000;97;0.895360417;0.388524
1250000;78;0.990617782;0.699895
180000;50;5.586840474;0.548825
250000;50;4.452668527;0.734927
1400000;144;0.45490374;0.149833
550000;110;7.455221366;0.136623
3450000;180;0.49687688;0.293731
760000;118;1.027756067;0.899717
360000;78;1.792984673;0.739379
500000;65;1.033504938;0.378740
294770;50;5.492943804;0.736684
1700000;160;2.35318027;0.099898
480000;70;0.20833368;0.505509
265000;54;5.652285566;0.619822
290000;65;9.13858991;0.247212
2400000;165;0.547217082;0.043602
1590000;85;0.555101496;0.111659
800000;142;2.166682527;0.741084
580000;45;0.367072193;0.132022
2850000;140;0.437748884;0.562318
530000;88;8.220310854;0.376498
7000000;110;0.318201277;0.508970
680000;66;0.63249482;0.370111
175000;55;6.961985432;0.311153
255000;62;7.87320379;0.516521
2800000;175;2.531900172;0.303296
1600000;146;0.145923519;0.575477
950000;75;1.105671319;0.496381
525000;75;5.726409147;0.332269
499000;70;6.24856225;0.150798
1180000;146;4.803899561;0.207015
750000;75;1.580838728;0.966608
429000;81;3.105638623;0.735525
620000;83;5.919511214;0.678367
300000;73;3.10234353;0.742122
327979;63;5.263101228;0.210082
630000;115;8.335303327;0.916898
460000;109;5.814245743;0.342748
689000;109;7.403347128;0.438069
372000;75;4.810986492;0.468910
795000;70;0.483908329;0.876031
5700000;285;0.117657046;0.962806
239993;36;5.55015224;0.864906
530000;72;6.773431;0.157067
1200000;130;1.079696875;0.035677
720000;78;2.24181477;0.078222
1800000;121;1.884814147;0.672358
480000;93;7.965208372;0.652687
1500000;90;2.158675829;0.884721
879993;179;4.723987587;0.622659
5200000;430;0.355613863;0.382772
850000;65;0.468174403;0.963354
520000;65;1.210227949;0.709061
180000;65;8.442726206;0.339530
449000;115;4.133608145;0.131042
1730000;110;0.996915477;0.067475
420000;70;1.377398575;0.548415
350000;68;7.596628433;0.529640
970000;90;0.191283621;0.143048
3000000;287;0.255618148;0.983982
2500000;157;0.01756134;0.105564
1950000;145;0.22911977;0.695648
650000;80;0.96713267;0.474494
905000;66;0.351642126;0.270575
1450000;79;0.207758366;0.588510
350000;60;8.282787045;0.672268
1650000;109;0.082106973;0.980069
1300000;140;0.42214392;0.263733
540000;96;5.268000622;0.476663
1600000;306;0.416764866;0.886606
3300000;195;0.485286062;0.052038
890000;85;1.12593657;0.558079
590000;72;6.794413261;0.666376
380000;77;1.553783476;0.357041
850000;89;0.717996714;0.738404
1000000;240;1.093995156;0.031398
399000;86;10.39741388;0.811088
720000;45;0.119082301;0.251789
850000;100;5.182588222;0.658208
340000;65;1.053756081;0.432855
295000;65;7.496284907;0.859038
1698000;165;1.005958848;0.401241
2100000;90;0.110655746;0.103213
600000;97;4.743916156;0.072299
315000;66;9.335604071;0.711509
425736;40;2.093921238;0.360750
3480000;291;0.486752949;0.683791
328000;57;1.859617653;0.972612
1980000;126;0.170430715;0.755790
1150000;77;1.120515575;0.585667
1470000;197;4.422654598;0.013171
370000;75;5.019239607;0.626766
650000;152;0.582376933;0.154927
129000;45;12.85431179;0.809005
490000;78;4.454816201;0.537690
1200000;124;0.432378152;0.985152
1350000;275;0.000757505;0.745914
3000000;310;0;0.903741
2250000;89;0.884420104;0.612193
1100000;130;1.316228736;0.660441
800000;72;6.134849252;0.244239
1700000;127;0.14272905;0.060325
1890000;117;0.01328214;0.161634
315000;75;9.604542553;0.325692
660000;169;8.908336384;0.952664
800000;67;1.091460003;0.857156
2850000;165;2.041115284;0.511599
4990000;205;0.142684809;0.397308
670000;167;6.195145268;0.797751
270000;32;1.425492568;0.903194
7000000;196;0.095046439;0.855653
1280000;193;1.389758638;0.707394
1950000;170;1.584489953;0.428602
710000;116;0.886907467;0.230193
480000;81;1.103923156;0.202832
880000;83;0.404404525;0.633012
510000;100;5.92068491;0.060496
1100000;60;0.495618425;0.591492
1280000;89;0.554086214;0.304511
615000;90;6.197245342;0.225333
1730000;130;0.226374138;0.255845
530000;61;1.280259692;0.963587
800000;69;0.333903358;0.264440
980000;120;0.338395732;0.409762
1980000;220;5.811152773;0.697120
8400000;245;0;0.087363
4900000;750;1.553783476;0.859818
890000;110;2.112843406;0.466403
680000;67;0.200902728;0.675225
380000;67;8.159436691;0.892318
256000;51;5.135965034;0.727370
205000;53;9.773315672;0.784676
1550000;100;1.955860882;0.937873
1400000;77;0.304765231;0.003261
1500000;50;0.090861324;0.371052
1780000;165;0.193842739;0.722036
550000;70;4.494245449;0.220058
1159900;110;2.439798989;0.474961
750000;84;5.824821675;0.457623
6950000;169;0;0.067032
647200;78;4.167296356;0.723414
1080000;95;0.790579746;0.576512
980000;150;1.842497757;0.767863
4000000;136;0;0.700894
325000;52;8.741557398;0.957639
245000;70;7.809031271;0.521375
650000;106;10.80401944;0.850781
150000;55;8.490759258;0.471039
610000;97;1.096823186;0.655804
295000;60;0.997463863;0.665619
450000;37;0.644093133;0.258359
395000;96;8.518510876;0.302803
1480000;85;0.643916522;0.667800
1100000;90;1.595749805;0.951692
240000;72;5.3368414;0.755572
800000;70;1.182206533;0.575930
480000;75;5.92821626;0.298518
990000;178;0.561807508;0.812889
399000;70;4.424044286;0.893113
1250000;94;0.994258969;0.339674
249000;55;5.576627994;0.576702
480000;90;1.342666657;0.875646
950000;97;0.378232916;0.804007
730000;79;0.078848856;0.717601
330000;55;5.88965679;0.982422
300000;98;6.75963946;0.268797
3300000;161;0.19462068;0.112708
350000;73;4.815849985;0.804798
276000;60;5.566947184;0.900637
199000;65;7.252010641;0.182502
5300000;430;0.01756134;0.382771
500000;77;4.184634599;0.689984
200000;60;7.272121475;0.432087
300000;57;9.097761621;0.696807
2100000;98;0.086157757;0.810076
3150000;205;0.390287735;0.637504
450000;78;1.575703653;0.558187
160000;37;8.035734453;0.855117
4200000;190;0.048841209;0.376799
680000;59;0.914668102;0.683085
2180000;272;1.820080962;0.968958
360000;50;4.42873567;0.280162
1850000;126;1.233520032;0.406548
580000;77;6.501230773;0.076438
320000;126;4.06107695;0.210171
480000;67;6.488242758;0.144120
160000;40;10.64671256;0.189245
7200000;435;1.641230293;0.229659
630000;50;0.285241125;0.448062
515000;72;1.773383292;0.479533
1100000;149;4.754912545;0.012055
180000;42;8.327303878;0.992638
385000;67;5.950591867;0.778184
569000;114;1.675974971;0.267670
295000;65;5.263101228;0.574929
1120000;110;2.586987028;0.634133
1350000;161;0.261034841;0.894074
950000;112;0.980875188;0.754449
2495000;350;2.105978576;0.381295
440000;33;0.756224128;0.288240
170000;60;3.846403359;0.071819
1250000;180;0.937587243;0.981222
380000;80;3.432600997;0.329299
5890500;590;1.545521613;0.359881
2500000;130;2.08510374;0.917877
293000;78;2.923116002;0.852823
2475000;99;0.86369734;0.610261
2900000;166;0.18833794;0.849795
780000;60;0.371197219;0.913627
790000;69;0.443453812;0.096419
1145400;160;3.283397248;0.972462
5750000;240;0.03345534;0.340118
240000;68;7.885042796;0.623848
590000;80;6.745260662;0.967614
6500000;160;0.049460762;0.158180
1050000;115;4.355463041;0.556872
6850000;260;0.204992222;0.164237
930000;80;0.498588124;0.110103
500000;84;8.747991947;0.160867
294200;67;5.931051704;0.279169
1150000;73;1.120515575;0.767392
1080000;89;6.954930384;0.462423
2642420;101;1.095917107;0.553157
6500000;250;0.032423112;0.211639
730000;112;5.125716912;0.319726
295000;50;3.753666851;0.736362
1275000;80;0.610876814;0.420916
1780000;140;0.091062628;0.345237
1170000;108;2.374321179;0.210188
640000;151;7.383607149;0.037024
9500000;400;0.400395505;0.892303
6800000;190;0;0.706237
550000;64;0;0.211418
650000;50;0.385971409;0.538448
369000;76;4.388341148;0.019925
1330000;100;1.465753502;0.896574
1700000;120;1.256631877;0.854895
1750000;200;3.063816731;0.997335
1995000;120;0.57131488;0.016554
198989;77;5.738963566;0.609283
2200000;240;0.080592957;0.789540
1230000;143;5.119767035;0.670452
1790000;184;0.479216611;0.314843
700000;93;6.409071124;0.233130
990000;81;0.394874797;0.648843
950000;110;0.3335712;0.156535
340000;60;7.496142255;0.909787
915000;84;1.567554939;0.316042
870000;186;6.963903621;0.852675
1300000;97;0.341017215;0.450249
320000;47;6.740650153;0.937528
2350000;96;0.355538414;0.166039
3400000;180;0.06730135;0.701996
380000;140;5.561454626;0.785899
2400000;128;2.172768187;0.940730
2300000;118;1.289836406;0.819213
400000;100;7.439720751;0.069191
1450000;80;0.608629927;0.472589
4500000;228;0.130659444;0.642513
598000;40;2.175838506;0.512818
750000;83;5.824821675;0.734111
889000;75;1.479416695;0.777428
715000;65;0.439059784;0.367983
700000;81;0.9910648;0.659383
300000;45;4.276892752;0.226445
680000;117;4.071004317;0.900541
880000;70;0.684954998;0.882413
1999000;110;1.064900351;0.708288
698000;120;10.64377294;0.355470
1325000;105;0.274716649;0.658109
3500000;212;0.021438862;0.010603
750000;150;4.905917474;0.542356
475000;65;5.563892316;0.281526
299000;75;7.246560124;0.160801
630000;84;7.227110401;0.292944
549999;85;4.924493266;0.283149
400000;90;5.764538907;0.458439
270500;60;5.558175118;0.587950
1525000;120;0.627197753;0.830803
500000;81;1.278528984;0.917620
741168;144;2.113662712;0.597432
350000;40;1.195921852;0.478286
115000;50;11.22279519;0.591623
1500000;107;1.251715444;0.931422
520000;69;8.319808964;0.947801
1248400;75;1.465233097;0.263782
249000;30;2.057203608;0.788806
447000;69;2.819442254;0.677654
1700000;165;1.011051002;0.739463
1250000;90;1.012549328;0.016864
600000;88;1.215426094;0.619803
3500000;240;0.55498605;0.421909
4200000;327;0.797599028;0.095334
3000000;300;2.188431963;0.467721
1050000;75;0.411139144;0.189450
2350000;156;0.113685571;0.553534
7950000;400;0.110492282;0.303622
450000;65;6.223809827;0.199360
900000;55;0.203064469;0.023887
790000;78;0.936784152;0.589683
735000;100;2.321315016;0.154701
695000;115;6.585536495;0.802056
600000;43;0.353591206;0.094294
475000;85;8.087954736;0.252901
1210000;145;0.81301833;0.422580
1580000;212;0.207844095;0.676358
900000;70;0.062288558;0.215726
1300000;303;0.597914504;0.047153
1200000;100;0.692998345;0.936458
950000;87;0.253138238;0.397506
1580001;90;0.191182788;0.684181
278000;53;4.16087002;0.831423
750000;80;1.056643472;0.491630
800000;178;7.681066657;0.796884
1380000;160;0.471289892;0.722964
420000;40;0.546213235;0.852602
305000;60;7.457310233;0.665378
750000;126;4.723300613;0.935763
480000;69;8.310350737;0.579609
750000;68;0.84082676;0.827148
640000;61;0.855927544;0.539145
530000;70;1.355781248;0.149123
850000;116;0.262236273;0.003605
430000;144;8.085118004;0.587393
22000000;500;0.056029674;0.538606
180000;44;6.007132519;0.387951
220000;45;7.289120216;0.494844
670000;100;0.849147636;0.852673
450000;75;7.910047959;0.948118
635000;120;1.553783476;0.946109
300000;87;8.613032402;0.522952
1100000;108;1.132034067;0.686647
1100000;144;4.546469748;0.071149
450000;80;8.778647978;0.734415
840000;76;0.566449931;0.023796
450000;92;4.487355331;0.735395
9200000;420;0.020769334;0.841063
990000;150;0.347616471;0.572535
1380000;121;1.324670313;0.817015
430000;74;2.181168096;0.864308
410000;66;8.244502616;0.465655
430000;33;1.883809987;0.850389
1100000;116;0.683150671;0.259238
650000;107;8.509256611;0.136782
889993;114;5.071896055;0.698946
800000;147;7.708504419;0.442427
800000;158;6.099485395;0.191339
4800000;200;0.147773137;0.392420
1100000;153;5.03196565;0.134950
349000;65;6.195145268;0.378855
850000;96;1.148627854;0.999038
3500000;340;17.60704863;0.923982
4200000;154;0.074114432;0.312864
225000;64;1.81776701;0.191062
960000;100;1.128713662;0.722320
551000;90;5.762835076;0.508819
520000;45;1.737948549;0.141597
1500000;102;2.564415485;0.456169
1200000;60;0.762548536;0.355198
1000000;125;0.358681114;0.018140
890000;100;0.713137228;0.737916
269000;38;1.598410275;0.925294
135450;55;6.286815919;0.964078
1649993;224;2.105978576;0.518719
798000;110;0.496102064;0.345268
2300000;158;0.491200098;0.160486
3000000;230;1.553783476;0.080929
5000000;436;1.555007535;0.069934
290000;62;9.329900796;0.538909
450000;108;0.056338412;0.695452
920000;77;0.176417467;0.740892
430000;65;1.998167529;0.573385
1580000;100;0.287342845;0.480446
1200000;71;0.28951611;0.512757
1790000;150;1.024664877;0.993709
693000;89;1.124893823;0.734714
299990;36;3.027887299;0.140160
550000;160;6.451692701;0.932520
550000;65;0.769772695;0.554349
2850000;117;0.152259304;0.621741
1850000;215;0.299642885;0.949804
1700000;95;0.157626126;0.677846
950000;65;0.958520977;0.878524
730000;84;0.707303179;0.941263
790000;70;0.965266464;0.166838
2200000;130;0.352795729;0.600368
2100000;96;0.086157757;0.290597
196000;50;9.559435025;0.177414
2895000;152;1.152397149;0.053846
2700000;168;0.543660329;0.589684
950000;110;0.222233753;0.618317
10000000;282;0;0.553513
2800000;206;0.65312713;0.029001
1750000;280;0.359644644;0.940301
1360000;120;5.215469486;0.406496
360000;80;6.04480164;0.592845
7500000;280;0;0.835741
520000;38;1.419657469;0.790857
1650000;104;2.488537197;0.926746
380000;81;13.90353337;0.215212
630000;62;0.756857466;0.296046
650000;120;7.102309505;0.397338
795000;72;0.729795803;0.500481
2100000;150;0.42268823;0.348470
428000;71;3.240524555;0.732203
430000;43;5.653988873;0.447633
950000;137;8.537220495;0.139999
542700;60;6.746431405;0.232608
2180000;220;2.314020774;0.259695
630000;85;4.216340409;0.746220
900000;55;0.769444091;0.707249
1200000;175;0.921106067;0.086628
429999;70;5.892109455;0.255907
300000;33;0.038735806;0.545783
700000;26;0.289066961;0.322478
375000;90;7.43633212;0.624560
750000;83;0.73012717;0.090522
759000;78;1.114136931;0.759098
474000;88;6.850849796;0.636313
1280000;120;1.164493588;0.865954
2200000;209;1.24655393;0.799255
650000;159;3.116830922;0.025922
249000;21;1.529281711;0.502900
2989993;240;1.487104667;0.153729
1430000;94;1.181102612;0.561190
4200000;190;0.056012106;0.737385
590000;144;7.99756786;0.137818
7000000;400;1.342394524;0.133351
340000;25;0.172910687;0.654288
979999;196;4.782800469;0.923027
420000;80;7.420010225;0.273066
740000;62;0.769444091;0.632936
840000;69;0.625700221;0.810428
1900000;220;0.427474372;0.157304
860000;71;0.448362756;0.001682
970000;95;0.88331053;0.390610
850000;80;4.355463041;0.370719
2000000;254;0.227739005;0.160093
399000;70;8.20634159;0.867638
2999993;260;1.634953781;0.763838
550000;99;8.081900239;0.645123
3500000;500;0.360097283;0.177463
1480000;100;0.743128613;0.039812
495000;62;6.119350434;0.254745
714000;76;7.324506438;0.634622
1200000;185;0.968669276;0.109133
635000;68;0.720000364;0.593596
515000;80;3.718237973;0.589600
1550000;160;0;0.007755
460000;76;6.553758504;0.033086
1880000;175;0.708247078;0.574955
489000;75;1.833031371;0.700578
280000;68;5.761273671;0.544763
199000;60;4.860810288;0.458613
2400000;200;0.832276204;0.917919
489000;71;1.618115024;0.921215
1470000;125;0.310401989;0.126862
1090000;90;0.108533221;0.416767
600000;120;8.150031306;0.188260
340000;76;10.15909346;0.451381
4800000;231;0.384094856;0.061031
417000;70;2.056500564;0.905695
1575000;414;0.598724574;0.361973
1000000;60;1.265085625;0.065711
869000;141;4.190551723;0.513625
3200000;225;0.088256149;0.045726
880000;100;3.294649093;0.613024
